stateFips,countyFips,cases,date,deaths
29,119,2,2020-04-05,0
29,135,2,2020-04-05,0
29,139,4,2020-04-05,0
29,141,1,2020-04-05,0
29,143,1,2020-04-05,0
29,145,6,2020-04-05,0
29,147,2,2020-04-05,0
29,151,2,2020-04-05,0
29,155,3,2020-04-05,0
29,157,22,2020-04-05,0
29,159,2,2020-04-05,0
29,161,1,2020-04-05,0
29,163,2,2020-04-05,0
29,165,14,2020-04-05,0
29,169,10,2020-04-05,0
29,173,1,2020-04-05,0
29,175,7,2020-04-05,0
29,177,3,2020-04-05,0
29,179,2,2020-04-05,0
29,181,2,2020-04-05,0
29,195,2,2020-04-05,0
29,201,7,2020-04-05,0
29,205,1,2020-04-05,0
29,183,151,2020-04-05,7
29,187,15,2020-04-05,1
29,189,1055,2020-04-05,29
29,510,508,2020-04-05,8
29,186,6,2020-04-05,0
29,207,7,2020-04-05,0
29,209,2,2020-04-05,0
29,213,5,2020-04-05,1
29,215,1,2020-04-05,0
90,029,3,2020-04-05,0
29,219,7,2020-04-05,0
29,225,3,2020-04-05,0
29,229,6,2020-04-05,0
30,001,1,2020-04-05,0
30,007,4,2020-04-05,0
30,009,1,2020-04-05,0
30,013,11,2020-04-05,0
30,023,3,2020-04-05,0
30,029,24,2020-04-05,0
30,031,110,2020-04-05,0
30,035,1,2020-04-05,0
30,041,1,2020-04-05,0
30,043,2,2020-04-05,0
30,047,4,2020-04-05,0
30,049,14,2020-04-05,0
30,051,1,2020-04-05,0
30,053,6,2020-04-05,1
30,057,9,2020-04-05,1
30,059,1,2020-04-05,0
30,063,19,2020-04-05,1
30,065,1,2020-04-05,0
30,067,6,2020-04-05,0
30,081,2,2020-04-05,0
30,085,1,2020-04-05,0
30,093,11,2020-04-05,0
30,101,15,2020-04-05,3
30,111,38,2020-04-05,0
31,001,11,2020-04-05,0
31,003,1,2020-04-05,0
31,019,17,2020-04-05,1
31,025,2,2020-04-05,0
31,031,1,2020-04-05,0
31,037,2,2020-04-05,0
31,039,2,2020-04-05,0
31,047,1,2020-04-05,0
31,053,7,2020-04-05,0
31,055,144,2020-04-05,3
31,067,9,2020-04-05,1
31,073,1,2020-04-05,0
31,079,44,2020-04-05,1
31,081,6,2020-04-05,0
31,097,1,2020-04-05,0
31,099,2,2020-04-05,0
31,105,5,2020-04-05,0
31,107,2,2020-04-05,0
31,109,18,2020-04-05,0
31,111,15,2020-04-05,1
31,119,5,2020-04-05,0
31,121,2,2020-04-05,0
31,127,1,2020-04-05,0
31,131,1,2020-04-05,0
31,137,1,2020-04-05,0
31,141,5,2020-04-05,0
31,153,28,2020-04-05,0
31,155,4,2020-04-05,0
31,157,3,2020-04-05,0
31,159,1,2020-04-05,0
90,031,1,2020-04-05,1
31,177,20,2020-04-05,0
31,185,1,2020-04-05,0
32,510,10,2020-04-05,0
32,003,1519,2020-04-05,41
32,005,7,2020-04-05,0
32,007,8,2020-04-05,1
32,013,11,2020-04-05,0
32,019,3,2020-04-05,0
32,023,7,2020-04-05,0
90,032,25,2020-04-05,0
32,031,264,2020-04-05,4
32,033,1,2020-04-05,0
33,001,17,2020-04-05,0
33,003,17,2020-04-05,0
33,005,10,2020-04-05,0
33,007,1,2020-04-05,0
33,009,41,2020-04-05,0
33,011,231,2020-04-05,2
33,013,39,2020-04-05,0
33,015,213,2020-04-05,1
33,017,43,2020-04-05,0
33,019,5,2020-04-05,0
90,033,4,2020-04-05,6
34,001,121,2020-04-05,1
34,003,6187,2020-04-05,189
34,005,547,2020-04-05,11
34,007,556,2020-04-05,8
34,009,77,2020-04-05,2
34,011,54,2020-04-05,2
34,013,4082,2020-04-05,172
34,015,248,2020-04-05,3
34,017,3924,2020-04-05,87
34,019,189,2020-04-05,2
34,021,654,2020-04-05,16
34,023,2950,2020-04-05,80
34,025,2354,2020-04-05,58
34,027,1800,2020-04-05,55
34,029,2177,2020-04-05,62
34,031,3227,2020-04-05,42
34,033,26,2020-04-05,2
34,035,833,2020-04-05,26
34,037,267,2020-04-05,9
90,034,3821,2020-04-05,281
34,039,3216,2020-04-05,71
34,041,195,2020-04-05,6
35,001,246,2020-04-05,7
35,003,1,2020-04-05,0
35,005,13,2020-04-05,0
35,006,14,2020-04-05,0
35,009,6,2020-04-05,0
35,013,29,2020-04-05,0
35,015,4,2020-04-05,1
35,017,1,2020-04-05,0
35,025,2,2020-04-05,0
35,027,1,2020-04-05,0
35,028,2,2020-04-05,0
35,031,40,2020-04-05,2
35,035,3,2020-04-05,0
35,039,6,2020-04-05,0
35,041,1,2020-04-05,0
35,045,58,2020-04-05,0
35,047,1,2020-04-05,0
35,043,103,2020-04-05,2
35,049,62,2020-04-05,0
35,053,5,2020-04-05,0
35,055,13,2020-04-05,0
35,057,6,2020-04-05,0
35,061,7,2020-04-05,0
36,001,305,2020-04-05,8
36,003,16,2020-04-05,1
36,005,15350,2020-04-05,1001
36,007,71,2020-04-05,5
36,009,10,2020-04-05,0
36,011,8,2020-04-05,0
36,013,18,2020-04-05,1
36,015,38,2020-04-05,0
36,017,43,2020-04-05,0
36,019,33,2020-04-05,0
36,021,69,2020-04-05,3
36,023,14,2020-04-05,0
36,025,27,2020-04-05,1
36,027,1077,2020-04-05,8
36,029,1059,2020-04-05,27
36,031,9,2020-04-05,0
36,033,10,2020-04-05,0
36,035,9,2020-04-05,0
36,037,22,2020-04-05,1
36,039,24,2020-04-05,0
36,041,2,2020-04-05,0
36,043,22,2020-04-05,3
36,045,26,2020-04-05,0
36,047,21935,2020-04-05,1437
36,049,3,2020-04-05,0
36,051,24,2020-04-05,1
36,053,89,2020-04-05,2
36,055,548,2020-04-05,19
36,057,15,2020-04-05,1
36,059,14398,2020-04-05,162
36,061,10878,2020-04-05,614
36,063,116,2020-04-05,0
36,065,95,2020-04-05,2
36,067,364,2020-04-05,5
36,069,32,2020-04-05,0
36,071,3187,2020-04-05,53
36,073,11,2020-04-05,0
36,075,32,2020-04-05,0
36,077,29,2020-04-05,1
36,079,314,2020-04-05,7
36,081,23813,2020-04-05,1443
36,083,74,2020-04-05,1
36,085,5115,2020-04-05,230
36,087,5326,2020-04-05,85
36,091,150,2020-04-05,1
36,093,128,2020-04-05,7
36,095,11,2020-04-05,0
36,097,4,2020-04-05,0
36,099,9,2020-04-05,0
36,089,61,2020-04-05,0
36,101,73,2020-04-05,1
36,103,13129,2020-04-05,175
36,105,193,2020-04-05,5
36,107,8,2020-04-05,0
36,109,95,2020-04-05,0
36,111,358,2020-04-05,4
90,036,0,2020-04-05,1228
36,113,25,2020-04-05,0
36,115,18,2020-04-05,1
36,117,32,2020-04-05,0
36,119,13723,2020-04-05,67
36,121,22,2020-04-05,1
36,123,1,2020-04-05,0
37,001,21,2020-04-05,0
37,003,2,2020-04-05,0
37,005,2,2020-04-05,0
37,007,6,2020-04-05,0
37,009,1,2020-04-05,0
37,013,8,2020-04-05,0
37,015,8,2020-04-05,1
37,017,1,2020-04-05,0
37,019,26,2020-04-05,1
37,021,31,2020-04-05,1
37,023,21,2020-04-05,1
37,025,73,2020-04-05,1
37,027,11,2020-04-05,0
37,031,17,2020-04-05,0
37,033,2,2020-04-05,0
37,035,25,2020-04-05,1
37,037,21,2020-04-05,0
37,039,8,2020-04-05,1
37,041,1,2020-04-05,0
37,043,3,2020-04-05,0
37,045,17,2020-04-05,0
37,047,11,2020-04-05,0
37,049,17,2020-04-05,0
37,051,49,2020-04-05,0
37,053,2,2020-04-05,0
37,055,2,2020-04-05,0
37,057,61,2020-04-05,0
37,059,17,2020-04-05,2
37,061,5,2020-04-05,0
37,063,195,2020-04-05,1
37,065,7,2020-04-05,0
37,067,93,2020-04-05,2
37,069,17,2020-04-05,0
37,071,52,2020-04-05,1
37,073,2,2020-04-05,0
37,077,70,2020-04-05,0
37,079,8,2020-04-05,0
37,081,109,2020-04-05,5
37,083,10,2020-04-05,0
37,085,31,2020-04-05,2
37,087,3,2020-04-05,0
37,089,51,2020-04-05,1
37,091,4,2020-04-05,1
37,093,11,2020-04-05,0
37,097,52,2020-04-05,0
37,101,39,2020-04-05,3
37,105,3,2020-04-05,0
37,107,10,2020-04-05,0
37,109,9,2020-04-05,0
37,113,1,2020-04-05,0
37,117,3,2020-04-05,0
37,111,10,2020-04-05,0
37,119,718,2020-04-05,4
37,121,2,2020-04-05,0
37,123,9,2020-04-05,1
37,125,16,2020-04-05,1
37,127,22,2020-04-05,0
37,129,44,2020-04-05,0
37,131,50,2020-04-05,1
37,133,17,2020-04-05,1
37,135,69,2020-04-05,0
37,137,3,2020-04-05,0
37,139,8,2020-04-05,0
37,141,2,2020-04-05,0
37,143,2,2020-04-05,0
37,145,7,2020-04-05,0
37,147,35,2020-04-05,0
37,149,8,2020-04-05,0
37,151,33,2020-04-05,1
37,153,2,2020-04-05,0
37,155,5,2020-04-05,0
37,157,7,2020-04-05,1
37,159,53,2020-04-05,1
37,161,15,2020-04-05,0
37,163,4,2020-04-05,0
37,165,2,2020-04-05,0
37,167,7,2020-04-05,0
37,169,7,2020-04-05,0
37,171,4,2020-04-05,0
37,175,5,2020-04-05,0
37,179,71,2020-04-05,0
37,181,11,2020-04-05,0
37,183,310,2020-04-05,0
37,185,2,2020-04-05,0
37,187,6,2020-04-05,0
37,189,8,2020-04-05,0
37,191,24,2020-04-05,0
37,193,4,2020-04-05,1
37,195,31,2020-04-05,1
37,197,9,2020-04-05,0
38,003,2,2020-04-05,0
38,013,2,2020-04-05,0
38,015,37,2020-04-05,0
38,017,65,2020-04-05,1
38,023,1,2020-04-05,0
38,025,1,2020-04-05,0
38,027,1,2020-04-05,0
38,029,1,2020-04-05,0
38,031,1,2020-04-05,0
38,035,11,2020-04-05,0
38,037,1,2020-04-05,0
38,049,1,2020-04-05,1
38,051,1,2020-04-05,0
38,053,3,2020-04-05,0
38,055,2,2020-04-05,0
38,059,19,2020-04-05,1
38,061,19,2020-04-05,0
38,065,1,2020-04-05,0
38,069,2,2020-04-05,0
38,071,3,2020-04-05,0
38,087,2,2020-04-05,0
38,089,25,2020-04-05,0
38,099,3,2020-04-05,0
38,101,16,2020-04-05,0
38,105,5,2020-04-05,0
39,001,2,2020-04-05,0
39,003,18,2020-04-05,1
39,005,3,2020-04-05,0
39,007,12,2020-04-05,0
39,009,3,2020-04-05,1
39,011,6,2020-04-05,0
39,013,20,2020-04-05,1
39,015,3,2020-04-05,0
39,017,68,2020-04-05,3
39,019,8,2020-04-05,1
39,021,5,2020-04-05,0
39,023,8,2020-04-05,2
39,025,21,2020-04-05,2
39,027,8,2020-04-05,0
39,029,42,2020-04-05,7
39,031,9,2020-04-05,0
39,033,9,2020-04-05,0
39,035,826,2020-04-05,21
39,037,32,2020-04-05,4
39,039,7,2020-04-05,0
39,041,70,2020-04-05,1
39,043,8,2020-04-05,1
39,045,46,2020-04-05,0
39,047,2,2020-04-05,0
39,049,597,2020-04-05,13
39,051,5,2020-04-05,0
39,053,4,2020-04-05,1
39,055,38,2020-04-05,0
39,057,13,2020-04-05,2
39,059,1,2020-04-05,0
39,061,319,2020-04-05,17
39,063,11,2020-04-05,0
39,065,1,2020-04-05,0
39,071,4,2020-04-05,0
39,075,1,2020-04-05,0
39,077,6,2020-04-05,1
39,081,14,2020-04-05,0
39,083,7,2020-04-05,1
39,085,79,2020-04-05,3
39,087,8,2020-04-05,0
39,089,55,2020-04-05,2
39,091,5,2020-04-05,0
39,093,110,2020-04-05,4
39,095,302,2020-04-05,15
39,097,17,2020-04-05,2
39,099,261,2020-04-05,26
39,101,19,2020-04-05,0
39,103,78,2020-04-05,3
39,107,7,2020-04-05,1
39,109,76,2020-04-05,13
39,111,2,2020-04-05,0
39,113,84,2020-04-05,7
39,117,5,2020-04-05,0
39,119,4,2020-04-05,0
39,123,5,2020-04-05,0
39,127,3,2020-04-05,0
39,129,29,2020-04-05,0
39,131,1,2020-04-05,0
39,133,84,2020-04-05,6
39,135,5,2020-04-05,1
39,139,17,2020-04-05,0
39,141,4,2020-04-05,0
39,143,5,2020-04-05,0
39,147,6,2020-04-05,1
39,149,12,2020-04-05,0
39,151,95,2020-04-05,6
39,153,184,2020-04-05,12
39,155,89,2020-04-05,7
39,157,20,2020-04-05,0
39,159,8,2020-04-05,0
39,161,2,2020-04-05,0
39,165,36,2020-04-05,0
39,167,8,2020-04-05,0
39,169,26,2020-04-05,1
39,171,1,2020-04-05,0
39,173,29,2020-04-05,0
39,175,5,2020-04-05,0
40,001,18,2020-04-05,0
40,005,1,2020-04-05,0
40,009,1,2020-04-05,0
40,013,3,2020-04-05,0
40,015,4,2020-04-05,0
40,017,33,2020-04-05,1
40,019,1,2020-04-05,0
40,021,12,2020-04-05,0
40,023,2,2020-04-05,0
40,027,171,2020-04-05,11
40,031,39,2020-04-05,0
40,033,4,2020-04-05,0
40,035,3,2020-04-05,0
40,037,44,2020-04-05,1
40,039,5,2020-04-05,0
40,041,12,2020-04-05,0
40,047,5,2020-04-05,0
40,049,9,2020-04-05,0
40,051,7,2020-04-05,0
40,053,1,2020-04-05,0
40,055,25,2020-04-05,1
40,065,4,2020-04-05,0
40,071,30,2020-04-05,1
40,073,3,2020-04-05,0
40,075,1,2020-04-05,0
40,077,4,2020-04-05,1
40,079,1,2020-04-05,0
40,081,7,2020-04-05,0
40,083,6,2020-04-05,0
40,085,2,2020-04-05,0
40,093,1,2020-04-05,0
40,097,9,2020-04-05,1
40,087,12,2020-04-05,0
40,089,1,2020-04-05,0
40,091,1,2020-04-05,0
40,101,20,2020-04-05,2
40,103,6,2020-04-05,0
40,105,9,2020-04-05,0
40,109,265,2020-04-05,10
40,111,11,2020-04-05,0
40,113,27,2020-04-05,2
40,115,11,2020-04-05,0
80,040,2,2020-04-05,0
40,117,22,2020-04-05,1
40,119,20,2020-04-05,0
40,121,6,2020-04-05,0
40,123,7,2020-04-05,0
40,125,12,2020-04-05,0
40,131,13,2020-04-05,0
40,133,2,2020-04-05,1
40,135,4,2020-04-05,1
40,137,9,2020-04-05,1
40,139,2,2020-04-05,0
40,141,1,2020-04-05,0
40,143,240,2020-04-05,8
40,145,47,2020-04-05,2
40,147,35,2020-04-05,1
40,153,1,2020-04-05,0
41,003,19,2020-04-05,1
41,005,84,2020-04-05,3
41,007,4,2020-04-05,0
41,009,6,2020-04-05,0
41,013,1,2020-04-05,0
41,017,39,2020-04-05,0
41,019,11,2020-04-05,0
41,023,1,2020-04-05,0
41,027,2,2020-04-05,0
41,029,33,2020-04-05,0
41,033,13,2020-04-05,0
41,035,15,2020-04-05,0
41,039,27,2020-04-05,1
41,041,4,2020-04-05,0
41,043,43,2020-04-05,2
41,045,2,2020-04-05,0
41,047,198,2020-04-05,5
41,049,2,2020-04-05,0
41,051,233,2020-04-05,7
41,053,24,2020-04-05,1
41,055,1,2020-04-05,0
41,057,3,2020-04-05,0
41,059,7,2020-04-05,0
41,061,3,2020-04-05,0
41,063,1,2020-04-05,0
41,065,7,2020-04-05,0
41,067,259,2020-04-05,4
41,071,26,2020-04-05,3
42,001,23,2020-04-05,0
42,003,591,2020-04-05,4
42,005,13,2020-04-05,0
42,007,87,2020-04-05,6
42,009,3,2020-04-05,0
42,011,280,2020-04-05,3
42,013,6,2020-04-05,0
42,015,10,2020-04-05,0
42,017,576,2020-04-05,14
42,019,88,2020-04-05,2
42,021,7,2020-04-05,0
42,023,1,2020-04-05,0
42,025,50,2020-04-05,1
42,027,45,2020-04-05,0
42,029,272,2020-04-05,8
42,031,5,2020-04-05,0
42,033,7,2020-04-05,0
42,035,2,2020-04-05,0
42,037,25,2020-04-05,0
42,039,7,2020-04-05,0
42,041,68,2020-04-05,2
42,043,125,2020-04-05,1
42,045,714,2020-04-05,14
42,049,23,2020-04-05,0
42,051,27,2020-04-05,1
42,053,5,2020-04-05,0
42,055,28,2020-04-05,0
42,057,1,2020-04-05,0
42,059,12,2020-04-05,0
42,061,4,2020-04-05,0
42,063,13,2020-04-05,0
42,067,10,2020-04-05,0
42,069,172,2020-04-05,6
42,071,372,2020-04-05,8
42,073,28,2020-04-05,2
42,075,107,2020-04-05,0
42,077,873,2020-04-05,8
42,079,738,2020-04-05,5
42,081,9,2020-04-05,0
42,083,1,2020-04-05,0
42,085,18,2020-04-05,0
42,087,5,2020-04-05,0
42,089,530,2020-04-05,11
42,091,1128,2020-04-05,18
42,093,25,2020-04-05,0
42,095,639,2020-04-05,11
42,097,15,2020-04-05,0
42,099,5,2020-04-05,1
42,101,3158,2020-04-05,28
42,103,118,2020-04-05,1
42,105,3,2020-04-05,0
42,107,92,2020-04-05,0
42,109,9,2020-04-05,1
42,111,4,2020-04-05,0
42,113,1,2020-04-05,0
42,115,5,2020-04-05,0
42,117,3,2020-04-05,0
42,119,5,2020-04-05,0
42,121,3,2020-04-05,0
42,123,1,2020-04-05,0
42,125,50,2020-04-05,0
42,127,28,2020-04-05,0
42,129,146,2020-04-05,0
42,131,5,2020-04-05,0
42,133,181,2020-04-05,1
72,999,475,2020-04-05,20
44,001,24,2020-04-05,0
44,003,82,2020-04-05,0
44,005,39,2020-04-05,1
44,007,491,2020-04-05,20
90,044,238,2020-04-05,9
44,009,48,2020-04-05,0
45,001,6,2020-04-05,0
45,003,27,2020-04-05,1
45,005,2,2020-04-05,0
45,007,69,2020-04-05,3
45,009,5,2020-04-05,0
45,011,3,2020-04-05,0
45,013,156,2020-04-05,4
45,015,46,2020-04-05,0
45,017,5,2020-04-05,1
45,019,274,2020-04-05,2
45,021,2,2020-04-05,0
45,023,12,2020-04-05,0
45,025,13,2020-04-05,0
45,027,54,2020-04-05,1
45,029,8,2020-04-05,0
45,031,19,2020-04-05,0
45,033,1,2020-04-05,0
45,035,44,2020-04-05,0
45,037,6,2020-04-05,0
45,039,14,2020-04-05,0
45,041,36,2020-04-05,5
45,043,18,2020-04-05,1
45,045,186,2020-04-05,2
45,047,10,2020-04-05,0
45,049,2,2020-04-05,0
45,051,64,2020-04-05,5
45,053,9,2020-04-05,0
45,055,148,2020-04-05,2
45,057,41,2020-04-05,0
45,059,6,2020-04-05,0
45,061,17,2020-04-05,2
45,063,117,2020-04-05,3
45,067,2,2020-04-05,1
45,069,3,2020-04-05,0
45,065,1,2020-04-05,0
45,071,7,2020-04-05,0
45,073,8,2020-04-05,0
45,075,27,2020-04-05,0
45,077,18,2020-04-05,0
45,079,298,2020-04-05,6
45,081,4,2020-04-05,0
45,083,75,2020-04-05,0
45,085,80,2020-04-05,3
45,087,11,2020-04-05,0
45,089,10,2020-04-05,0
45,091,85,2020-04-05,2
46,003,1,2020-04-05,0
46,005,21,2020-04-05,1
46,009,1,2020-04-05,0
46,011,3,2020-04-05,0
46,013,9,2020-04-05,0
46,023,2,2020-04-05,0
46,025,1,2020-04-05,0
46,027,3,2020-04-05,0
46,029,10,2020-04-05,0
46,035,3,2020-04-05,0
46,039,1,2020-04-05,0
46,047,1,2020-04-05,0
46,049,1,2020-04-05,0
46,057,1,2020-04-05,0
46,065,3,2020-04-05,0
46,067,2,2020-04-05,0
46,079,1,2020-04-05,0
46,081,9,2020-04-05,0
46,083,23,2020-04-05,0
46,085,1,2020-04-05,0
46,091,1,2020-04-05,0
46,087,2,2020-04-05,0
46,093,1,2020-04-05,0
46,099,104,2020-04-05,0
46,103,6,2020-04-05,1
46,109,4,2020-04-05,0
46,115,3,2020-04-05,0
46,121,1,2020-04-05,0
46,125,4,2020-04-05,0
46,127,3,2020-04-05,0
46,135,14,2020-04-05,0
47,001,9,2020-04-05,0
47,003,9,2020-04-05,0
47,005,4,2020-04-05,0
47,007,3,2020-04-05,0
47,009,36,2020-04-05,1
47,011,22,2020-04-05,0
47,013,5,2020-04-05,0
47,015,6,2020-04-05,0
47,017,8,2020-04-05,0
47,019,4,2020-04-05,0
47,021,16,2020-04-05,0
47,023,5,2020-04-05,0
47,025,2,2020-04-05,0
47,027,1,2020-04-05,0
47,029,1,2020-04-05,0
47,031,8,2020-04-05,0
47,035,26,2020-04-05,0
47,037,899,2020-04-05,6
47,041,7,2020-04-05,0
47,039,2,2020-04-05,0
47,043,22,2020-04-05,0
47,045,9,2020-04-05,0
47,047,23,2020-04-05,0
47,049,2,2020-04-05,0
47,051,13,2020-04-05,1
47,053,11,2020-04-05,0
47,055,3,2020-04-05,0
47,057,3,2020-04-05,0
47,059,17,2020-04-05,1
47,061,15,2020-04-05,0
47,063,4,2020-04-05,0
47,065,80,2020-04-05,4
47,069,6,2020-04-05,0
47,071,1,2020-04-05,0
47,073,13,2020-04-05,1
47,075,4,2020-04-05,0
47,077,1,2020-04-05,0
47,079,5,2020-04-05,0
47,081,2,2020-04-05,0
47,083,4,2020-04-05,0
47,085,3,2020-04-05,0
47,087,3,2020-04-05,0
47,089,6,2020-04-05,0
47,091,2,2020-04-05,0
47,093,116,2020-04-05,1
47,097,5,2020-04-05,0
47,099,4,2020-04-05,0
47,101,2,2020-04-05,0
47,103,5,2020-04-05,0
47,105,12,2020-04-05,0
47,111,12,2020-04-05,0
47,113,22,2020-04-05,0
47,115,23,2020-04-05,1
47,117,6,2020-04-05,0
47,119,25,2020-04-05,0
47,107,3,2020-04-05,0
47,109,5,2020-04-05,0
47,121,2,2020-04-05,0
47,123,6,2020-04-05,0
47,125,53,2020-04-05,1
47,129,4,2020-04-05,0
47,131,2,2020-04-05,1
80,047,89,2020-04-05,0
47,133,4,2020-04-05,0
47,135,3,2020-04-05,0
47,139,3,2020-04-05,0
47,141,56,2020-04-05,0
47,145,6,2020-04-05,0
47,147,57,2020-04-05,0
47,149,165,2020-04-05,3
47,151,3,2020-04-05,0
47,153,1,2020-04-05,0
47,155,14,2020-04-05,0
47,157,803,2020-04-05,9
47,159,3,2020-04-05,0
47,161,2,2020-04-05,0
47,163,24,2020-04-05,1
47,165,351,2020-04-05,10
47,167,36,2020-04-05,0
47,169,12,2020-04-05,1
47,171,1,2020-04-05,0
47,173,1,2020-04-05,0
47,177,1,2020-04-05,0
47,179,22,2020-04-05,0
47,181,2,2020-04-05,0
47,183,5,2020-04-05,0
47,185,2,2020-04-05,0
47,187,263,2020-04-05,2
47,189,99,2020-04-05,0
48,001,6,2020-04-05,0
48,003,4,2020-04-05,0
48,005,8,2020-04-05,0
48,007,1,2020-04-05,0
48,013,2,2020-04-05,0
48,015,5,2020-04-05,0
48,021,4,2020-04-05,0
48,027,6,2020-04-05,1
48,029,476,2020-04-05,11
48,037,4,2020-04-05,1
48,039,55,2020-04-05,1
48,041,100,2020-04-05,6
48,049,6,2020-04-05,0
48,053,1,2020-04-05,0
48,055,1,2020-04-05,0
48,057,12,2020-04-05,0
48,061,27,2020-04-05,0
48,063,1,2020-04-05,0
48,067,2,2020-04-05,0
48,069,6,2020-04-05,1
48,071,2,2020-04-05,0
48,073,6,2020-04-05,0
48,085,338,2020-04-05,3
48,089,1,2020-04-05,0
48,091,9,2020-04-05,2
48,093,1,2020-04-05,0
48,099,11,2020-04-05,0
48,103,2,2020-04-05,0
48,113,340,2020-04-05,33
48,115,2,2020-04-05,0
48,123,6,2020-04-05,0
48,117,5,2020-04-05,0
48,121,248,2020-04-05,7
48,129,6,2020-04-05,0
48,133,3,2020-04-05,0
48,135,26,2020-04-05,0
48,141,78,2020-04-05,0
48,139,18,2020-04-05,2
48,143,3,2020-04-05,1
48,149,2,2020-04-05,0
48,153,1,2020-04-05,0
48,157,144,2020-04-05,5
48,159,1,2020-04-05,0
48,165,1,2020-04-05,0
48,167,68,2020-04-05,1
48,173,1,2020-04-05,0
48,179,6,2020-04-05,0
48,181,15,2020-04-05,0
48,183,12,2020-04-05,0
48,185,1,2020-04-05,0
48,187,12,2020-04-05,0
48,189,1,2020-04-05,0
48,199,16,2020-04-05,1
48,201,2056,2020-04-05,47
48,203,4,2020-04-05,1
48,209,18,2020-04-05,0
48,211,1,2020-04-05,0
48,213,1,2020-04-05,0
48,215,110,2020-04-05,0
48,217,2,2020-04-05,0
48,219,7,2020-04-05,1
48,221,3,2020-04-05,1
48,223,2,2020-04-05,0
48,231,11,2020-04-05,0
48,233,1,2020-04-05,0
48,239,2,2020-04-05,0
48,245,2,2020-04-05,2
48,249,1,2020-04-05,0
48,251,15,2020-04-05,1
48,257,6,2020-04-05,0
48,259,9,2020-04-05,0
48,265,1,2020-04-05,0
48,275,1,2020-04-05,0
48,285,3,2020-04-05,0
48,289,1,2020-04-05,0
48,291,5,2020-04-05,0
48,293,0,2020-04-05,1
48,297,3,2020-04-05,0
48,303,32,2020-04-05,4
48,305,2,2020-04-05,0
48,319,2,2020-04-05,0
48,321,21,2020-04-05,2
48,323,5,2020-04-05,0
48,309,24,2020-04-05,1
48,325,5,2020-04-05,0
48,329,14,2020-04-05,1
48,331,2,2020-04-05,0
48,335,1,2020-04-05,0
48,337,1,2020-04-05,0
48,339,119,2020-04-05,3
48,341,10,2020-04-05,0
48,347,9,2020-04-05,2
48,349,7,2020-04-05,1
48,355,61,2020-04-05,0
48,359,1,2020-04-05,1
48,361,12,2020-04-05,0
48,363,1,2020-04-05,0
48,365,5,2020-04-05,1
48,367,3,2020-04-05,0
48,371,1,2020-04-05,0
48,373,4,2020-04-05,0
48,375,39,2020-04-05,1
48,381,32,2020-04-05,0
48,397,9,2020-04-05,0
48,401,3,2020-04-05,0
48,405,3,2020-04-05,1
48,407,1,2020-04-05,0
48,409,11,2020-04-05,0
48,419,4,2020-04-05,0
48,423,42,2020-04-05,1
48,427,4,2020-04-05,0
48,437,1,2020-04-05,0
48,439,111,2020-04-05,19
48,441,10,2020-04-05,1
48,445,3,2020-04-05,0
48,449,1,2020-04-05,0
48,451,7,2020-04-05,0
48,453,24,2020-04-05,6
48,455,3,2020-04-05,0
48,457,1,2020-04-05,0
90,048,16,2020-04-05,0
48,459,2,2020-04-05,0
48,465,3,2020-04-05,0
48,467,6,2020-04-05,1
48,469,37,2020-04-05,0
48,471,9,2020-04-05,0
48,473,4,2020-04-05,0
48,477,4,2020-04-05,1
48,479,108,2020-04-05,6
48,481,8,2020-04-05,0
48,485,45,2020-04-05,0
48,489,2,2020-04-05,1
48,491,101,2020-04-05,2
48,493,11,2020-04-05,0
48,497,1,2020-04-05,0
48,499,1,2020-04-05,0
48,501,1,2020-04-05,0
48,503,1,2020-04-05,0
48,505,1,2020-04-05,0
49,005,19,2020-04-05,0
49,007,1,2020-04-05,0
49,011,142,2020-04-05,2
49,013,1,2020-04-05,0
49,015,1,2020-04-05,0
49,017,1,2020-04-05,0
49,019,1,2020-04-05,0
49,021,12,2020-04-05,0
49,025,1,2020-04-05,0
49,035,741,2020-04-05,4
49,037,5,2020-04-05,0
49,043,256,2020-04-05,0
49,045,19,2020-04-05,0
49,047,1,2020-04-05,0
90,049,2,2020-04-05,0
49,049,216,2020-04-05,0
49,051,78,2020-04-05,0
49,053,27,2020-04-05,1
50,001,40,2020-04-05,0
50,003,24,2020-04-05,0
50,005,6,2020-04-05,0
50,007,271,2020-04-05,4
50,011,27,2020-04-05,0
50,015,17,2020-04-05,0
50,017,4,2020-04-05,0
50,019,8,2020-04-05,0
50,021,27,2020-04-05,0
90,050,13,2020-04-05,17
50,023,22,2020-04-05,0
50,025,31,2020-04-05,0
50,027,22,2020-04-05,1
51,001,11,2020-04-05,0
51,003,32,2020-04-05,0
51,510,74,2020-04-05,0
51,005,2,2020-04-05,0
51,007,6,2020-04-05,0
51,009,6,2020-04-05,0
51,013,181,2020-04-05,2
51,015,8,2020-04-05,0
51,019,4,2020-04-05,0
51,023,15,2020-04-05,0
51,520,1,2020-04-05,0
51,025,1,2020-04-05,0
51,029,4,2020-04-05,0
51,530,4,2020-04-05,0
51,031,2,2020-04-05,0
51,033,1,2020-04-05,0
51,035,1,2020-04-05,0
51,036,4,2020-04-05,0
51,037,1,2020-04-05,0
51,540,23,2020-04-05,1
51,550,72,2020-04-05,0
51,041,108,2020-04-05,0
